0	1.609	0	1	9.76	60	27	48.78
0	1.27	.	.	23.23	60	27	1044.69
0	1.27	.	.	29.03	60	25	1044.69
0	0.941	.	.	30.67	60	20	630.33
0	1.179	0	0	16.87	60	18	50.6
0	0.941	.	.	29.32	60	15	205.27
0	1.112	.	.	26.61	60	16	669.06
0	1.112	.	.	29.2	60	16	669.06
0	0.741	0	1	20.62	60	21	350.48
0	0.941	0	1	27.46	60	15	356.99
0	1.179	.	.	34.42	60	19	760.68
0	1.022	.	.	29.76	60	9	148.79
0	1.609	.	.	26.6	60	8	106.39
0	0.941	0	1	22.41	60	14	134.47
0	0.395	0	0	24.61	60	19	443.04
0	0.892	.	.	30.53	60	11	274.76
0	0.223	0	0	10.83	60	15	32.49
0	0.799	0	0	19.93	60	23	298.98
0	0.223	0	0	10.53	60	23	31.58
0	1.445	0	-1	23.46	60	16	328.49
0	1.492	0	1	17.53	60	12	175.3
0	1.609	.	.	30.76	60	12	215.3
0	1.292	.	.	27.23	60	23	646.11
0	1.493	.	.	29.52	60	21	613.09
0	1.402	.	.	33.47	60	12	404.82
0	1.402	.	.	32.91	60	12	404.82
0	1.022	.	.	31.31	60	9	203.84
0	1.179	.	.	31.45	60	6	132.33
0	0.892	.	.	33.27	60	11	375.06
0	0.941	.	.	31.26	60	11	313.3
0	1.609	.	.	27.76	60	2	42.09
0	1.609	.	.	29.09	60	2	42.09
0	2.303	.	.	34.61	60	3	69.21
0	1.179	.	.	31.54	60	4	94.63
0	1.022	.	.	26.09	60	8	130.47
0	0.368	0	0	13.48	60	18	67.4
0	0.368	0	0	13.48	60	18	67.4
0	0.804	.	.	30.82	60	20	523.86
3.68	1.609	0	-2	15.62	60	13	171.82
0	1.044	.	.	28.12	60	36	871.67
0	1.708	.	.	30.72	60	25	706.6
0	2.179	0	0	22.4	60	22	470.47
0	0.223	0	0	12.15	60	10	36.44
0	0.693	.	.	20.48	60	6	40.96
0	0.818	.	.	26.8	60	22	402.03
0	1.244	.	.	30.36	60	20	485.83
0	0.693	.	.	27.97	60	23	55.93
0	0.693	.	.	25.42	60	9	87.12
0	0.395	0	0	25.07	60	22	451.2
0	1.085	.	.	27.7	60	14	277.04
0	0.693	.	.	28.16	60	17	337.86
0	2.303	.	.	27.03	60	13	162.18
0	1.828	.	.	27.65	60	25	767.84
0	1.244	.	.	33.03	60	20	528.45
0	0.693	.	.	29.71	60	17	415.99
0	0.105	0	-1	7.5	60	18	30.02
0	0.804	.	.	30.56	60	19	716.94
0	1.445	.	.	33.63	60	15	554.04
0	1.179	.	.	30.55	60	16	599.74
0	0.223	0	0	24.63	60	15	73.88
0	0.223	0	0	24.63	60	15	73.88
0	0.223	0	0	24.52	60	18	73.57
0	0.693	0	0	17.51	60	13	140.12
0	2.303	.	.	30.97	60	9	61.95
0	0.693	.	.	20.48	60	6	40.96
0	1.179	0	0	16.57	60	23	49.72
0	1.127	.	.	28.11	60	26	562.18
4.771	2.225	0	0	17.76	60	12	53.27
0	0.693	.	.	32.47	60	14	389.62
3.197	0.105	0	0	25.15	60	23	553.36
0	2.303	.	.	27.27	60	18	54.53
0	0.693	.	.	28.93	60	22	462.82
0	0.76	.	.	29.64	60	40	859.51
0	1.051	.	.	29.33	60	30	1059.85
0	1.085	.	.	35.36	60	29	969.39
0	1.179	.	.	33.08	60	14	264.67
0	1.022	0	0	25.06	60	22	350.8
0	0.223	0	0	11.05	60	15	33.16
0	2.225	0	0	25.94	60	13	285.3
3.68	3.258	0	-1	16.88	60	10	118.19
2.808	1.144	0	0	13.78	60	15	165.32
0	1.179	.	.	23.15	60	15	69.44
0	0.693	.	.	17.87	60	18	35.74
0	0.105	0	-1	16.16	60	27	129.28
0	0.693	.	.	31.34	60	6	62.67
0	1.609	.	.	30.57	60	5	30.57
0	1.609	.	.	33.43	60	11	133.72
0	0.693	.	.	29.93	60	9	179.57
0	0.141	0	0	21.32	60	19	277.1
2.533	0.87	0	0	23.78	60	849	19402.8
0	1.127	.	.	28.6	60	22	571.91
0	1.051	.	.	29.99	60	25	719.71
0	0.836	.	.	7.9	60	28	102.69
0	0.818	.	.	30.82	60	16	645.02
0	0.784	.	.	31.56	60	23	662.77
0	1.358	.	.	29.27	60	27	1105.09
0	1.358	.	.	35.92	60	29	1160.09
0	1.358	.	.	29.63	60	29	1160.09
0	1.022	.	.	28.76	60	35	1376.93
0	1.112	.	.	29.94	60	41	1326.73
0	0.976	0	0	31.54	60	37	1296.82
0	0.976	0	.	28.86	60	34	1306.82
0	1.127	.	.	33.94	60	24	678.79
2.187	1.244	0	1	21.81	60	25	436.14
0	1.022	0	0	27.56	60	28	771.75
0	0.631	0	0	30.71	60	26	675.56
0	0.874	.	.	27.26	60	30	599.74
0	0.223	0	0	13.36	60	10	40.09
0	1.609	.	.	29.41	60	9	143.61
0	0.693	.	.	23.65	60	5	94.6
0	0.693	.	.	34.66	60	3	85.51
0	0.693	.	.	29.4	60	3	85.51
0	0.693	.	.	36.76	60	3	85.51
0	0.693	.	.	30.54	60	5	83.09
0	0.693	.	.	21.53	60	5	83.09
0	0.693	.	.	22.26	60	3	44.51
0	0.693	.	.	22.26	60	4	44.51
0	0.693	.	.	22.1	60	5	44.21
0	0.693	.	.	24.39	60	7	48.77
0	0.223	0	0	12.31	60	6	36.94
0	0.693	.	.	22.26	60	4	44.51
0	1.244	.	.	32.7	60	17	523.27
0	0.593	0	0	5.54	60	24	49.89
0	0.693	.	.	29.69	60	24	474.99
0	0.593	0	0	28.26	60	756	20373.8
1.623	1.18	0	0	19.63	60	41	647.94
1.71	0.973	0	0	20.41	60	37	693.81
0	0.941	0	1	11.27	60	45	123.93
0	1.609	0	1	8.73	60	39	43.67
8.034	1.061	0	0	26.51	60	42	848.29
0	0.693	.	.	16.87	60	42	33.73
0	0.836	0	1	15.66	60	43	297.6
0	0.892	.	.	30.24	60	16	272.16
0	1.179	0	0	16.06	60	14	80.31
0	0.693	.	.	26.99	60	11	107.94
0	0.916	0	1	21.67	60	11	86.69
0	1.022	.	.	30.26	60	9	151.29
0	1.329	0	0	19.04	60	11	152.32
0	1.179	0	0	31.05	60	9	124.2
0	1.447	0	0	25.5	60	10	127.49
0	0.368	0	0	13.79	60	15	68.95
0	0.368	0	0	13.79	60	15	68.95
0	0.693	0	-1	13.14	60	13	52.58
0	0.941	0	0	27.86	60	31	1090.02
0	0.859	0	0	34.17	60	30	1059.98
0	0.991	0	1	9.93	60	16	59.55
0	2.303	.	.	26.62	60	23	53.24
0	0.446	0	1	8.87	60	29	44.37
0	0.307	0	-1	6.85	60	32	41.07
0	0.446	0	0	24.73	60	26	445.14
0	2.833	.	.	32.12	60	18	256.97
0	3.912	.	.	34.08	60	20	477.08
0	1.179	.	.	23.59	60	17	70.77
0	1.179	0	0	13.76	60	14	41.29
0	0.693	.	.	18.58	60	16	37.16
0	1.148	0	0	25.81	60	20	412.93
0	0.527	0	1	15.09	60	22	150.87
0	0.223	0	-1	19.94	60	22	139.57
0	0.693	0	-1	13.76	60	32	151.34
0	1.085	.	.	27.69	60	14	276.89
0	2.833	.	.	28.6	60	5	85.29
0	0.998	.	.	29.51	60	617	17797.2
0	0.624	0	-1	10.03	60	422	973.14
2.701	0.885	0	0	10.63	60	537	2817.57
10.87	1.356	0	1	11.1	60	530	2198.14
3.069	0.908	0	0	11.93	60	536	2588.14
0.495	0.643	0	1	9.77	60	543	2120.14
1.063	0.606	0	0	21.19	60	341	6782.02
2.062	0.54	0	1	8.9	60	331	1460.34
0	0.693	.	.	23.1	60	2	46.21
0	0.223	0	0	17.87	60	8	89.33
0	1.179	.	.	33.32	60	6	99.96
0	0.693	.	.	28.07	60	9	112.29
0	2.303	.	.	29.82	60	7	59.64
0	0.693	.	.	21.68	60	7	43.36
0	0.223	0	0	11.71	60	8	35.12
0	1.609	.	.	25.57	60	2	43.59
0	0.693	.	.	23.1	60	3	46.21
0	1.022	.	.	30.69	60	6	153.47
0	0.892	.	.	29.12	60	11	262.05
0	1.022	.	.	26.16	60	7	130.79
0	1.609	.	.	25.18	60	6	100.72
0	1.981	.	.	22.69	60	6	113.46
0	1.179	.	.	23.54	60	7	70.63
0	0.693	.	.	32.34	60	9	194.02
0	0.693	.	.	23.1	60	2	46.21
0	1.179	.	.	24.65	60	4	73.96
0	0.693	.	.	22.26	60	4	44.51
0	0.693	.	.	24.18	60	5	96.72
0	2.303	.	.	33.11	60	2	66.21
0	0.693	.	.	23.1	60	3	46.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	33.11	60	2	75.21
0	0.693	.	.	30.2	60	4	75.21
0	1.022	.	.	30.69	60	5	153.47
0	0.693	.	.	23.1	60	3	46.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	23.1	60	2	46.21
0	1.609	.	.	31.15	60	15	404.89
0	3.611	.	.	32.16	60	7	160.79
0	2.303	.	.	29.11	60	2	58.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	23.1	60	2	46.21
0	0.693	.	.	23.1	60	3	46.21
0	0.693	.	.	33.61	60	2	67.21
0	1.609	.	.	31.56	60	2	31.56
0	0.693	.	.	25.23	60	7	151.38
0	0.693	.	.	15.58	60	2	31.16
0	0.693	.	.	23.65	60	5	94.6
0	0.693	.	.	32.26	60	4	64.51
0	2.303	.	.	32.76	60	5	65.51
0	0.293	0	0	22.7	60	16	272.4
0	0.446	0	0	21.51	60	19	387.11
0	0.693	.	.	26.11	60	4	52.21
0	0.693	.	.	23.1	60	4	46.21
0	0.693	.	.	21.05	60	5	42.11
0	0.693	.	.	29.11	60	3	58.21
0	0.693	.	.	33.61	60	4	67.21
0	0.693	.	.	33.61	60	3	67.21
0	0.223	0	0	12.87	60	6	38.6
0	0.693	.	.	27.18	60	10	271.8
0	1.179	.	.	29.71	60	11	237.69
0	2.303	.	.	30.67	60	7	61.34
0	0.593	0	0	28.66	60	15	372.52
3.802	0.829	0	0	25.86	60	19	413.76
3.979	0.859	0	0	12.2	60	17	61.02
0	1.609	.	.	25.62	60	13	179.34
3.232	0.502	0	2	10.67	60	1172	8736.14
0.705	0.671	0	0	28.48	60	1466	33831.9
2.876	0.453	0	1	24.46	60	4737	106196
0	0.628	0	1	24.4	60	5181	118041
0	0.599	0	1	29.93	60	4970	144824
2.784	0.581	0	1	24.55	60	4374	103413
0	0.727	0	3	34.04	60	4003	130741
0	0.719	0	2	34.76	60	3763	125969
0	0.692	0	1	22.88	60	2968	41032
2.472	0.483	0	1	23.29	60	3441	77471.8
0	0.648	0	0	23.79	60	4929	108972
0	0.672	0	0	23	60	5372	118209
1.727	0.85	0	0	25.92	60	3290	78149
1.774	0.866	0	0	13.63	60	2166	11881.1
1.794	0.553	0	1	13.79	60	1832	7448.14
0.77	0.868	0	0	26.21	60	2499	60512.9
2.472	0.923	0	2	11.16	60	1655	8458.14
0	0.704	0	1	13.48	60	1819	12874.1
8.58	0.362	0	1	13.36	60	1097	3526.14
0	1.122	.	.	30.88	60	986	20872.9
1.043	0.785	0	1	19.15	60	749	4290.14
13.697	1.045	0	1	25.6	60	866	16358.9
0	0.751	0	1	34.98	60	2141	57786
0	0.751	0	1	34.98	60	2110	57786
10.715	0.3	0	1	11.28	60	1273	5198.15
3.522	0.53	0	2	27.31	60	1597	24713.9
0	0.707	0	-1	19.39	60	2984	21409.1
1.103	0.777	0	-1	19.05	60	3027	21695.1
0	2.303	.	.	19.59	60	49	39.18
0	1.022	0	0	6.19	60	40	105.25
0	1.329	0	-1	13.04	60	69	104.33
0	0.495	0	0	10.81	60	101	162.14
0	0.87	.	.	26.09	60	98	2504.87
0	0.693	.	.	22.65	60	9	90.58
3.074	0.144	0	0	26.84	60	36	644.24
0	0.495	0	0	4.94	60	39	54.35
0	1.179	0	0	9.02	60	40	63.16
0	0.804	0	0	10.35	60	41	362.3
0	1.402	.	.	30.16	60	45	603.14
2.007	0.683	0	0	24.66	60	44	641.24
0	1.105	.	.	32.26	60	48	1419.43
0	1.085	.	.	28.38	60	24	283.77
0	0.818	.	.	31.18	60	27	436.45
0	0.551	0	0	3.09	60	66	40.23
0	0.551	0	0	3.09	60	61	40.23
0	0.818	.	.	31.67	60	46	650.04
0	0.818	.	.	29.53	60	45	648.59
0	1.022	0	0	7.05	60	62	84.59
0	0.927	0	0	21.06	60	64	884.58
4.771	1.447	0	0	34.79	60	24	591.46
0	0.906	.	.	27.13	60	54	786.82
0	0.976	.	.	24.83	60	24	347.62
0	1.244	.	.	27.71	60	22	443.28
0	1.27	.	.	29.77	60	25	327.52
0	0.223	0	0	7.01	60	33	42.07
0	1.402	.	.	25.67	60	37	231.02
0	1.112	.	.	25.51	60	77	816.47
0	0.368	0	0	23.91	60	41	645.52
2.026	0.235	0	1	23.85	60	70	834.63
0	0.73	0	0	22.12	60	67	751.96
5.226	0.881	0	0	24.18	60	67	1064.11
0	1.244	.	.	28.14	60	25	450.23
3.274	0.595	0	0	28.58	60	30	485.93
6.021	3.02	0	0	26.55	60	25	265.46
6.99	1.198	0	0	32.63	60	25	374.12
4.771	1.25	0	0	34.97	60	28	454.66
0	1.179	.	.	26.53	60	26	212.27
2.831	0.169	0	0	26.67	60	52	533.32
0	0.693	0	1	24	60	58	840.02
0	0.807	0	1	31.7	60	46	760.86
0	1.078	0	0	33.08	60	46	760.73
0	0.581	0	0	28.13	60	71	1760.93
0	0.581	0	0	27.97	60	73	1760.93
0	0.896	0	1	22.2	60	69	1131.95
1.426	0.483	0	0	22.27	60	66	1202.45
0	0.941	.	.	30.2	60	34	483.2
0	1.179	0	0	14.81	60	50	281.46
0	0.765	0	1	17.04	60	50	340.81
0	0.892	.	.	26.93	60	42	242.34
0	1.179	.	.	22.88	60	5	68.63
0	1.179	.	.	28.31	60	6	128.97
0	1.179	.	.	35.21	60	7	128.45
0	1.179	.	.	23.56	60	14	70.67
0	2.833	.	.	30.99	60	22	247.89
0	1.179	.	.	23.18	60	25	69.54
0	0.693	.	.	35.18	60	16	167.57
0	0.693	.	.	29.59	60	16	167.57
0	0.892	0	1	4.81	60	31	48.12
3.332	2.303	0	1	8.29	60	31	66.34
0	1.609	.	.	27.49	60	22	274.94
0	0.368	0	0	23.92	60	29	310.96
0	0.793	.	.	32.25	60	37	831.93
0	0.793	.	.	34.86	60	37	831.93
3.245	0.849	0	-1	26.87	60	28	564.25
0	0.818	.	.	27.03	60	27	405.44
0	1.27	.	.	28.21	60	33	310.3
0	1.022	.	.	34.89	60	17	174.46
0	0.693	.	.	32.49	60	15	210.78
2.632	0.368	0	0	22.33	60	15	290.24
0	1.179	.	.	33.61	60	8	67.21
0	0.693	.	.	32.33	60	4	64.66
0	0.693	.	.	32.33	60	4	64.66
0	0.693	.	.	23.65	60	6	94.61
0	1.179	.	.	23.66	60	29	307.63
0	0.859	.	.	25.31	60	31	278.39
0	0.693	0	1	10.28	60	33	61.68
0	0.693	0	1	10.28	60	33	61.68
0	0.693	0	0	8.72	60	17	69.79
0	0.941	.	.	23.03	60	24	161.19
0	0.91	0	0	23.12	60	44	531.72
0	1.022	.	.	23.19	60	51	115.94
4.029	1.387	0	0	21.62	60	70	843.03
2.162	0.223	0	0	23.07	60	74	969.13
0	1.179	0	1	20.45	60	26	204.47
0	0.693	.	.	17.74	60	30	35.47
0	0.223	0	0	10.19	60	23	30.58
0	2.303	.	.	30.31	60	21	76.57
0	2.303	.	.	29.84	60	21	76.57
0	2.303	.	.	31.48	60	9	62.96
0	0.582	0	0	13.77	60	42	110.16
0	0.941	0	0	24.2	60	46	484.01
3.701	2.419	0	0	27.08	60	41	568.61
0	0.693	0	0	7.37	60	41	58.95
0	1.022	.	.	24.48	60	9	122.38
0	1.609	.	.	24.53	60	6	98.12
0	0.105	0	0	8.9	60	6	35.58
0	1.022	.	.	31.62	60	11	158.08
0	2.833	.	.	28.8	60	12	91.31
0	1.022	.	.	21.39	60	29	106.96
0	1.802	.	.	29.95	60	36	468.17
0	1.802	.	.	30.22	60	36	470.03
3.565	0.746	0	-1	24.34	60	49	608.56
2.808	0.959	0	0	5.16	60	42	46.47
0	0.595	0	0	25.31	60	45	658.05
1.922	0.697	0	0	6.26	60	43	125.19
0	2.833	.	.	28.1	60	39	505.75
0	1.536	.	.	28.74	60	54	862.28
0	1.688	.	.	28.27	60	54	819.71
0	1.426	0	0	25.98	60	41	649.51
0	0.693	0	0	24.64	60	41	689.78
0	0.765	0	0	24.31	60	43	705.09
0	5.136	.	.	32.5	60	25	389.98
0	2.147	0	0	23.84	60	26	357.55
98.97	10.957	0	0	27.35	60	993	14251.7
0	0.618	0	3	24.25	60	1152	16705
0	0.693	.	.	19.89	60	18	39.78
0	0.425	0	1	22.92	60	78	1145.93
52.426	5.994	0	0	29.8	60	772	8402.52
0	0.859	.	.	29.85	60	34	472.98
0	0.859	.	.	31.18	60	34	472.98
0	0.693	.	.	25.21	60	17	100.83
0	0.693	.	.	27.54	60	22	55.09
1.619	0.428	0	1	21.73	60	42	803.92
0	0.693	0	0	19.87	60	42	476.98
0	0.73	0	0	20.96	60	45	607.95
0	1.022	0	0	19.24	60	52	519.56
0	0.976	.	.	29.81	60	39	417.38
0	1.371	.	.	31.55	60	24	536.29
0	0.892	0	0	19.42	60	32	213.59
3.037	0.115	0	0	29.11	60	188	3930.14
7.071	0.28	0	0	22.75	60	965	15677
0	0.892	.	.	30	60	40	269.99
0	1.179	0	0	13.28	60	55	159.39
0	1.302	0	0	30.82	60	69	801.32
2.548	1.046	0	0	25.21	60	100	1310.66
2.982	1.942	0	1	27.13	60	95	841.04
2.62	0.351	0	1	19.74	60	104	1263.28
2.873	1.014	0	0	11.4	60	107	433.2
0	1.329	.	.	31.35	60	51	689.61
3.004	0.529	0	0	21.92	60	79	1183.7
4.127	0.907	0	1	28.44	60	71	2185
0	1.077	0	0	35.95	60	71	2202.82
0	1.552	0	-1	29.36	60	59	1203.73
5.395	1.421	0	0	27.8	60	56	1084.08
0	0.54	0	1	23.85	60	76	1430.78
2.318	0.662	0	0	27.18	60	32	570.69
0	1.179	0	0	27.97	60	39	531.44
0	1.802	.	.	27.59	60	34	303.52
0	0.572	0	0	18.06	60	57	433.53
1.55	1.272	0	0	21.91	60	67	985.77
1.282	1.022	0	1	21.17	60	88	1270.36
0	1.241	0	0	23.73	60	56	877.99
0	0.693	0	1	10.49	60	62	167.83
3.222	0.269	0	0	21.11	60	52	970.84
1.323	1.091	0	0	22.89	60	67	1282.06
0	0.746	0	1	22.04	60	79	1322.34
0	0.636	0	0	21.84	60	91	1441.56
1.109	0.543	0	0	20.61	60	105	1339.73
1.616	0.382	0	0	24.59	60	95	1401.69
0	0.662	0	2	19.87	60	141	1371.06
26.009	4.938	0	0	5.34	60	437	309.8
0	0.693	0	1	24.77	60	68	569.72
0	0.693	0	0	24.78	60	63	569.84
0	0.694	0	0	12.3	60	66	172.24
0	0.693	.	.	15.62	60	52	31.25
0	0.693	0	0	5.06	60	42	50.63
0	0.693	.	.	16.15	60	56	32.31
0	0.9	.	.	27.5	60	55	1402.26
4.771	2.225	0	0	14.89	60	11	44.67
0	0.693	.	.	19.05	60	11	38.1
110.11	10.597	0	-1	28.12	60	3253	12037.4
0	0.836	.	.	25.86	60	23	336.18
0	0.105	0	0	16.88	60	23	101.3
0	0.252	0	0	15.46	60	23	154.59
0	0.693	.	.	29.32	60	14	293.24
0	0.622	0	0	26.91	60	30	511.35
0	0.693	.	.	17.03	60	36	34.07
0	0.693	0	0	18.45	60	35	92.26
0	0.892	0	0	16.66	60	41	216.53
0	0.76	0	0	14.7	60	58	279.21
0	1.009	0	0	23.83	60	67	1382.11
0	1.473	0	-2	23.53	60	29	376.54
0	1.329	.	.	30.29	60	21	424.11
0	1.179	.	.	25.83	60	41	723.26
0	1.244	.	.	29.41	60	47	470.51
4.439	1.207	0	0	21.75	60	39	739.57
0	1.022	0	-2	13.03	60	32	117.28
0	1.863	.	.	24.86	60	20	198.88
3.522	0.515	0	0	27.53	60	21	247.78
0	0.368	0	0	33.74	60	14	202.42
0	0.223	0	0	11.7	60	27	58.52
0	0.916	0	0	15.52	60	27	62.08
0	0.634	0	0	18.32	60	34	219.81
0	0.693	0	1	9.84	60	19	59.04
0	0.223	0	0	10.81	60	18	32.42
0	0.916	0	0	21.47	60	23	193.26
4.771	2.225	0	0	20.55	60	36	61.66
0	1.609	.	.	30.43	60	30	121.71
0	1.609	.	.	27.04	60	13	189.29
0	1.981	.	.	25.89	60	17	129.47
0	0.223	0	0	10.94	60	19	32.82
41.876	11.259	0	0	30.5	60	1024	17809.6
0	0.223	0	0	12.14	60	11	36.41
0	0.223	0	0	10.32	60	18	30.95
0	0.693	.	.	17.78	60	16	35.57
0	1.609	.	.	28.05	60	12	280.52
0	0.743	0	0	5.43	60	95	168.18
0	0.818	0	1	12.62	60	94	315.44
4.201	1.778	0	0	1.55	60	102	41.73
0	0.425	0	1	1.12	60	128	41.51
0	0.821	0	0	1.37	60	124	37.07
0	0.649	0	0	3.41	60	134	252.45
8.451	1.396	0	0	10.12	60	110	80.97
0	0.941	0	0	17.78	60	66	355.67
3.282	0.994	0	0	25.19	60	73	906.81
2.154	1.253	0	1	19.94	60	57	438.78
0	0.693	0	0	9.54	60	33	57.23
0	0.693	.	.	18.24	60	15	36.48
0	0.368	0	1	22.48	60	53	427.04
2.363	1.609	0	1	20.09	60	39	281.33
0	0.527	0	0	18.45	60	77	332.06
2.158	0.588	0	0	12.76	60	90	191.45
2.162	1.034	0	0	16.3	60	112	293.32
0	0.368	0	1	3.26	60	93	32.55
0	0.818	0	0	8.26	60	52	66.1
0	0.412	0	-1	3.36	60	63	47.08
3.332	0.105	0	0	4.61	60	46	36.85
0	1.981	.	.	26.03	60	69	130.13
1.674	0.33	0	1	10.68	60	77	245.75
3.372	0.269	0	0	11.82	60	96	354.49
1.399	0.544	0	0	17.28	60	95	639.32
3.96	0.204	0	1	17.56	60	94	438.89
0	1.022	0	0	12.14	60	36	157.81
1.958	0.293	0	0	13.36	60	57	240.56
2.808	1.17	0	0	14.88	60	34	133.95
0	0.916	0	1	26.57	60	12	106.28
0	0.916	0	1	26.57	60	12	106.28
5.434	1.447	0	0	8.49	60	28	118.9
0	0.693	.	.	28.65	60	43	1145.91
6.317	3.258	0	-1	3.95	60	43	63.25
0	0.693	0	0	10.64	60	44	63.86
0	0.693	0	0	10.44	60	41	62.63
0	0.223	0	0	6.74	60	42	40.45
0	0.693	0	0	7.45	60	37	74.52
0	1.051	0	0	21.71	60	39	738.18
2.43	1.609	0	0	7.81	60	37	78.06
0	0.693	.	.	19.91	60	8	39.82
0	0.693	.	.	24.47	60	4	97.86
0	0.223	0	0	12.13	60	6	36.39
0	0.693	.	.	20.05	60	5	40.1
0	0.693	.	.	21.83	60	4	43.66
0	0.693	.	.	21.61	60	5	43.23
0	0.693	.	.	23.1	60	3	46.21
0	0.693	.	.	22.26	60	3	44.51
0	0.693	.	.	34.29	60	5	83.09
0	0.693	.	.	30.05	60	5	83.09
0	2.303	.	.	33.3	60	3	76.21
0	1.609	.	.	31.74	60	2	43.59
0	1.609	.	.	28.66	60	2	43.59
0	1.329	.	.	32.06	60	9	192.38
0	1.022	.	.	23.18	60	15	115.91
0	0.707	0	0	17.4	60	15	104.38
0	0.693	.	.	23.1	60	3	46.21
0	2.303	.	.	33.4	60	4	66.8
0	1.179	.	.	23.49	60	10	70.48
0	0.693	.	.	26.3	60	9	105.22
0	0.693	.	.	28.89	60	10	57.78
3.92	1.708	0	1	19.72	60	47	611.27
0	0.693	0	0	7.62	60	20	30.49
0	1.112	.	.	32.26	60	19	483.97
0	0.836	.	.	29.29	60	15	380.74
